"orf_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_systematic_name"
"chr10_164278",343.317238296044,0.15058279541083,0.074011671329478,2.03342891784277,0.0420092082383661,0.211757665265316,"WT_vs_DEL","YJL131C"
"chr10_165723",17736.395002383,0.565400551574149,0.0433576770510021,13.0393996419463,7.30298275754731e-39,4.15612748732018e-36,"WT_vs_DEL","YJL130C"
"chr10_173114",2.633067017737,0.0264611893471487,0.0231484468448389,1.17138462299644,0.241444210321723,NA,"WT_vs_DEL","X"
"chr10_173599",1352.9812866736,-0.0862414669046727,0.0522698543006965,-1.64995814078299,0.0989514978222995,0.368376396428962,"WT_vs_DEL","YJL129C"
"chr10_178097",940.27359121784,-0.148196816283092,0.0602705787299607,-2.45920851761772,0.0139243717265041,0.100150650122053,"WT_vs_DEL","YJL128C"
"chr10_181079",4.6318838028942,0.00512044716508467,0.0302667478666763,0.169611390595045,0.865315763952125,NA,"WT_vs_DEL","X"
"chr10_181551",135.832335838404,-0.0385010922264933,0.0817967051581219,-0.470558388778948,0.637956128704547,0.858532780104422,"WT_vs_DEL","YJL127C-B"
"chr10_182298",510.392593447138,0.0164970697071991,0.0688556987644664,0.239590458329144,0.810647762511525,0.931985370317401,"WT_vs_DEL","YJL127C"
"chr10_184501",181.984171156072,0.19570914370868,0.0807205727064596,2.42248881854346,0.0154146001325195,0.107902200927637,"WT_vs_DEL","YJL126W"
"chr10_185528",250.412730041263,-0.0792943030997336,0.0783924691996617,-1.01127861898082,0.311883096428591,0.639843800207321,"WT_vs_DEL","YJL125C"
"chr10_187099",2.43168813767821,-0.00471534670533437,0.0216366887946595,-0.220115526531206,0.825781182916136,NA,"WT_vs_DEL","X"
"chr10_187126",301.055992637615,-0.0219388678248366,0.0759812726846059,-0.288674316088392,0.772830619105868,0.917516297647143,"WT_vs_DEL","YJL124C"
"chr10_188004",2175.1619298825,-0.032410051087939,0.0455851551449832,-0.710983948239246,0.477094182818275,0.762252384732961,"WT_vs_DEL","YJL123C"
"chr10_189716",100.045402231528,-0.0758762162760127,0.0810379407577639,-0.935847042113781,0.349351946894445,0.668739296931142,"WT_vs_DEL","YJL122W"
"chr10_190374",1159.55212862829,0.0143443064939954,0.0548310510264429,0.261606708413152,0.793624671533336,0.927226032785099,"WT_vs_DEL","YJL121C"
"chr10_191572",14.580882820275,0.0818748871098096,0.0486519670222081,1.69667545254487,0.0897580360659148,NA,"WT_vs_DEL","YJL119C"
"chr10_191639",59.4848535780345,-0.0782664567047934,0.076772788999086,-1.01978116498572,0.30783225787679,0.635427413702145,"WT_vs_DEL","YJL118W"
"chr10_192531",711.87501690591,-0.0223227257398541,0.0624915614554808,-0.357197022779004,0.720944314562814,0.898771981199775,"WT_vs_DEL","YJL117W"
"chr10_193716",92.2370109972495,0.198556440076247,0.0806264022814847,2.46180459366319,0.0138239960228822,0.0999648810244254,"WT_vs_DEL","X"
"chr10_193860",2643.3297927911,0.0819782310015474,0.0461160438239328,1.77763319359217,0.0754641184078265,0.314627324438785,"WT_vs_DEL","YJL116C"
"chr10_19497",48.5376254577116,0.053347875752167,0.0730011602474371,0.731391073658716,0.464540315983937,0.754104123644776,"WT_vs_DEL","YJL219W"
"chr10_196287",451.816716931328,0.130929053712093,0.0693532730761211,1.88710354623222,0.0591463998306438,0.268208893574656,"WT_vs_DEL","YJL115W"
"chr10_197915",97.8394756888113,-0.024200499165054,0.0804800945525904,-0.300787912433835,0.763576226305196,0.91377546183622,"WT_vs_DEL","YJL114W"
"chr10_205120",5.03300560202024,-0.00192913179830231,0.031592330317266,-0.0612466035421898,0.95116281511115,NA,"WT_vs_DEL","X"
"chr10_205305",934.364529987459,-0.0116308886697809,0.060733733159745,-0.191506191790961,0.848129029968295,0.946226682915029,"WT_vs_DEL","YJL112W"
"chr10_207877",802.802518435057,0.0483201601659196,0.0596914840979874,0.809462658343639,0.418249073505031,0.723481907999127,"WT_vs_DEL","YJL111W"
"chr10_209450",4.49302410275967,-0.0127984018223561,0.0298582012298498,-0.428489495443879,0.668294779789927,NA,"WT_vs_DEL","X"
"chr10_209922",418.794858113097,-0.0456786286981798,0.0708652961763183,-0.644532641972581,0.51923009774632,0.791249335669511,"WT_vs_DEL","YJL110C"
"chr10_211930",2.48973230334643,0.00729926818786469,0.022786828190674,0.322044552454852,0.747418942951519,NA,"WT_vs_DEL","X"
"chr10_212000",1318.32285656782,-0.159245274346389,0.0618353681365221,-2.57524041150388,0.0100170433774557,0.0798817367108157,"WT_vs_DEL","YJL109C"
"chr10_212112",4.18592027881731,0.0216018961874302,0.0290652135048668,0.747464110886193,0.45478345870855,NA,"WT_vs_DEL","X"
"chr10_217705",31.8180390022138,-0.0850124932352015,0.065656595651733,-1.29591825930854,0.195003647791838,NA,"WT_vs_DEL","YJL108C"
"chr10_218853",15.6209546882858,0.00805862587831519,0.0510089083044949,0.158248447701606,0.874261028935519,NA,"WT_vs_DEL","YJL107C"
"chr10_21973",38.4327109886,0.221193414574739,0.0679679384154375,3.26921117567715,0.00107847778479409,0.0153824989304842,"WT_vs_DEL","YJL218W"
"chr10_221390",159.055918735157,-0.129770225745744,0.0814217479456942,-1.59446884207693,0.110831064027843,0.390550826862202,"WT_vs_DEL","YJL106W"
"chr10_223787",6.11476333805317,0.030518507512607,0.0347139876608537,0.885368354715349,0.375957994268336,NA,"WT_vs_DEL","X"
"chr10_224712",2.33336096415225,0.00495462800663607,0.0205021089825378,0.239728379469184,0.810540832726867,NA,"WT_vs_DEL","X"
"chr10_225055",62.1591563526622,-0.161710118593635,0.0770931108067785,-2.09690076887819,0.0360023604666353,0.190772284372087,"WT_vs_DEL","YJL105W"
"chr10_226272",9.47255474800338,0.0355584570278691,0.0407646801411992,0.880216797120757,0.378741875698397,NA,"WT_vs_DEL","X"
"chr10_226706",3.81920160628514,0.0226912550046023,0.0281908803841179,0.808786726241701,0.418637832611033,NA,"WT_vs_DEL","X"
"chr10_227327",155.593671851799,0.0337504996215058,0.0814135081288726,0.414534675130342,0.678482577963603,0.880758291786237,"WT_vs_DEL","YJL104W"
"chr10_228845",8.91093691425124,-0.0286321404230911,0.0405392648523199,-0.707557297266459,0.47922021918931,NA,"WT_vs_DEL","X"
"chr10_229025",1527.67075449605,-0.19898916343346,0.0499647808044358,-3.9826496647116,6.81511802441744e-05,0.00153908082051427,"WT_vs_DEL","YJL103C"
"chr10_229434",1.63406911257007,0.00290383215559576,0.0174192731228494,0.167337428188012,0.867104555874408,NA,"WT_vs_DEL","X"
"chr10_231301",2285.1171712815,-0.159794706240845,0.0445813472036007,-3.58440078013965,0.000337852965931437,0.00584413747451614,"WT_vs_DEL","YJL102W"
"chr10_23133",2101.41959368588,2.04574514174146,0.0501707627831076,40.2540203541202,0,0,"WT_vs_DEL","YJL217W"
"chr10_234320",771.511205872728,-0.0430863925160295,0.0600291232006777,-0.717785439679371,0.472889592440187,0.759372085377286,"WT_vs_DEL","YJL101C"
"chr10_236912",2.45880875062299,-0.000307964206536749,0.0220690874593102,-0.0139200423218933,0.988893771817954,NA,"WT_vs_DEL","X"
"chr10_237263",570.981833060217,-0.107157677983702,0.0657071571907419,-1.63084097007185,0.102923880025743,0.375474231555452,"WT_vs_DEL","YJL100W"
"chr10_239414",307.98313692071,-0.0329107871378197,0.0761559629281988,-0.43212723294548,0.665648942749051,0.874874857548464,"WT_vs_DEL","YJL099W"
"chr10_242082",817.488985048212,-0.189367804102218,0.0597145370540705,-3.1711811391463,0.00151820441004178,0.0198623018334431,"WT_vs_DEL","YJL098W"
"chr10_24341",74.6478578690325,0.164250511258631,0.0785031530479688,2.09019088756405,0.0366006557805161,0.193038964640129,"WT_vs_DEL","YJL216C"
"chr10_245591",503.010149672547,-0.0358678558819743,0.0679621016274254,-0.527764854221937,0.59766255356015,0.837758027662762,"WT_vs_DEL","YJL097W"
"chr10_246301",198.262755848283,0.156323476509499,0.0806579686129796,1.93661160809735,0.0527928379271023,0.249774856848213,"WT_vs_DEL","X"
"chr10_247255",1242.73895065204,0.0639261272688094,0.0523460345404867,1.22116186403702,0.222024740250459,0.551214174664784,"WT_vs_DEL","YJL095W"
"chr10_251821",1105.56021930809,-0.168653179510265,0.0554735713321307,-3.04040700978147,0.00236258635789789,0.027895184570118,"WT_vs_DEL","YJL094C"
"chr10_254737",795.413050161644,-0.0207142309557188,0.0615329828420204,-0.336640779185964,0.736387711312923,0.904802491119973,"WT_vs_DEL","YJL093C"
"chr10_257423",1509.06551902902,-0.000827545728854494,0.0522315413181529,-0.0158431761101178,0.987359503197108,0.994348421995176,"WT_vs_DEL","YJL092W"
"chr10_261080",395.456908866814,0.0463010295403839,0.0764620131212537,0.605636999378645,0.544755827509471,0.809124375550678,"WT_vs_DEL","X"
"chr10_262757",559.845742919982,-0.0567981702710012,0.0694444211160842,-0.81788772033843,0.413421302721309,0.720116469891583,"WT_vs_DEL","YJL090C"
"chr10_265926",2597.42208814732,-0.0895572176787723,0.0456893045600128,-1.96012560486289,0.0499811111698476,0.24023860107061,"WT_vs_DEL","YJL089W"
"chr10_268493",279.650268933984,-0.543714988125592,0.0793164152234506,-6.84404345864295,7.69885486450018e-12,5.61720295306033e-10,"WT_vs_DEL","X"
"chr10_26887",6.37227401212219,0.00171363777189605,0.0350453714899454,0.0490994555401476,0.960840037301805,NA,"WT_vs_DEL","YJL214W"
"chr10_270002",230.9212870508,0.105178694235131,0.0797296133290509,1.31885053634706,0.187219085323493,0.51003533488559,"WT_vs_DEL","YJL087C"
"chr10_272827",205.415827712013,0.0100769862524017,0.080342998179247,0.125369613395565,0.900230943282828,0.9673743010239,"WT_vs_DEL","YJL085W"
"chr10_274862",2024.61383164719,-0.0600260515817728,0.0484361011680351,-1.23929091014395,0.215237783766004,0.543903961791415,"WT_vs_DEL","YJL084C"
"chr10_278841",639.779305527564,0.0602192051713319,0.0628639899547512,0.957822682357982,0.338152179446069,0.662680459100407,"WT_vs_DEL","YJL083W"
"chr10_280879",28.1877154539131,0.0826958179302969,0.062489152198159,1.32662098680624,0.184634089938483,NA,"WT_vs_DEL","X"
"chr10_281185",1096.42309683392,0.0425018472288168,0.0561899869637483,0.756407551577279,0.449404881758525,0.744672526323361,"WT_vs_DEL","YJL082W"
"chr10_283802",891.849900325282,-0.00669251270819417,0.0581464014934346,-0.115094605421431,0.908370135739934,0.972265270358467,"WT_vs_DEL","YJL081C"
"chr10_28466",7.06831716714332,0.0211408813454526,0.0370501642145643,0.570647494302378,0.568238617033329,NA,"WT_vs_DEL","X"
"chr10_285558",1802.39026701174,-0.0359891101073412,0.0484266073868944,-0.743160322872482,0.457384621889586,0.749544057507788,"WT_vs_DEL","YJL080C"
"chr10_289686",111.999817906196,0.133478017247685,0.0814835467695321,1.6379824905849,0.101425346384422,0.37239461049919,"WT_vs_DEL","X"
"chr10_289875",11148.2455131646,-0.112190195551821,0.0335115482922797,-3.34782705439642,0.000814478213901686,0.0120997695083856,"WT_vs_DEL","YJL079C"
"chr10_291336",1584.82838102401,0.0600125133223458,0.0486448612642091,1.2336376514194,0.217337956376988,0.546192349571833,"WT_vs_DEL","YJL078C"
"chr10_293338",39.1845801300065,-0.145024584037926,0.0689411923353469,-2.10861558162873,0.0349777768229597,0.186909415868041,"WT_vs_DEL","X"
"chr10_294047",56.3353906470663,-0.0795752058871168,0.0739373991366677,-1.07550180406408,0.282150124941372,0.618296634979341,"WT_vs_DEL","YJL077W-B"
"chr10_294142",101.982768020425,-0.167726114071665,0.080867312865049,-2.07419214863864,0.0380614691205346,0.198047078367197,"WT_vs_DEL","X"
"chr10_294666",9.42694195587039,0.0296278707506302,0.038993401066624,0.768705508123395,0.442068154294886,NA,"WT_vs_DEL","YJL077C"
"chr10_295245",3107.05656187814,-0.0569071043711186,0.0404609166013932,-1.4064871346248,0.159579522257847,0.468610454679776,"WT_vs_DEL","YJL076W"
"chr10_299157",1066.92366966547,-0.0632007082512839,0.0557057864424583,-1.13455368199279,0.256562369344091,0.591286250921444,"WT_vs_DEL","YJL074C"
"chr10_303040",383.466755264208,0.0637738433942236,0.0775019012021586,0.822649058099787,0.410707592200671,0.71842595561799,"WT_vs_DEL","X"
"chr10_305221",91.8917177459247,0.135055483791887,0.0805878549239568,1.67509533979979,0.0939155271706008,0.35822604901333,"WT_vs_DEL","YJL072C"
"chr10_30527",2.56691433774816,0.00989898232968241,0.023453702560437,0.422568704217573,0.672609964097472,NA,"WT_vs_DEL","X"
"chr10_306132",279.687047366415,-0.00223875460019778,0.0771661521062343,-0.0290175254063339,0.976850613226517,0.991661798097922,"WT_vs_DEL","YJL071W"
"chr10_307971",663.846867281992,0.110290056140884,0.0630925493538949,1.74771921320397,0.0805126601943877,0.326022239000933,"WT_vs_DEL","YJL070C"
"chr10_310922",167.807486208849,-0.0798999985425261,0.0809695500360711,-0.986749380672211,0.323765515491227,0.652525284348666,"WT_vs_DEL","YJL069C"
"chr10_313016",1330.11177980191,-0.11900819690494,0.0545377258711459,-2.18218495005349,0.0290958855793404,0.167088481162489,"WT_vs_DEL","YJL068C"
"chr10_314084",3.03486126221068,0.00461012550650575,0.024102303678196,0.190316261685051,0.849061311546984,NA,"WT_vs_DEL","YJL067W"
"chr10_314114",2178.89180392468,0.0207481849364182,0.0465891076940835,0.445349114299419,0.656067479614116,0.868297680577659,"WT_vs_DEL","YJL066C"
"chr10_315054",279.447878888574,0.0147328894050126,0.0763607735900909,0.192899930344543,0.847037339585826,0.946019682815294,"WT_vs_DEL","YJL065C"
"chr10_315759",561.555233280919,0.00208472009768295,0.068259116634337,0.0305410191183837,0.975635580100864,0.991135681248486,"WT_vs_DEL","YJL063C"
"chr10_316723",371.064655791209,0.171737157550979,0.0738434289696097,2.3247525994581,0.020085192918617,0.130484969063755,"WT_vs_DEL","YJL062W-A"
"chr10_317284",412.831713891809,0.0035247778180917,0.0716460798066519,0.0491931350737917,0.960765382062316,0.987841713065785,"WT_vs_DEL","YJL062W"
"chr10_320016",596.952772426736,-0.0120257680178146,0.0653004584093822,-0.184157798968164,0.8538896647471,0.949064690816749,"WT_vs_DEL","YJL061W"
"chr10_32163",119.895792302074,0.165300035839274,0.0817676574975174,2.01935223328692,0.0434506225062951,0.215962875705961,"WT_vs_DEL","YJL213W"
"chr10_322521",7.77202518802014,-0.011276825732934,0.0390296705600868,-0.288585411635481,0.772898660569466,NA,"WT_vs_DEL","X"
"chr10_323386",266.982055117199,0.149321622499576,0.0779083463995391,1.91542240874545,0.0554386556180377,0.257342079218803,"WT_vs_DEL","YJL060W"
"chr10_324964",266.090825208537,0.0254181841576463,0.0791628515394554,0.321173207412024,0.748079134836236,0.909486387838922,"WT_vs_DEL","YJL059W"
"chr10_326242",105.014885419256,-0.00278251052357584,0.079538010757214,-0.0349516416136855,0.972118301691212,0.990213935014263,"WT_vs_DEL","YJL058C"
"chr10_328118",1386.56294220373,0.0857837727283776,0.0528712122222004,1.62241656793168,0.104714184046716,0.378607637490381,"WT_vs_DEL","YJL057C"
"chr10_330431",622.903704647139,-0.114321786673592,0.0649187841189474,-1.76118803129176,0.0782065831281476,0.321352826413204,"WT_vs_DEL","YJL056C"
"chr10_332744",1.7546231429942,0.0300707545131484,0.0189750236986256,1.80525951463124,0.0710340817509083,NA,"WT_vs_DEL","X"
"chr10_333357",794.357359736757,0.0100290830913012,0.0590433744328563,0.169857340897056,0.865122330553779,0.953310582610861,"WT_vs_DEL","YJL055W"
"chr10_333579",2.39474072989168,0.0129608757133047,0.0223007492619285,0.586013691680736,0.55786631400003,NA,"WT_vs_DEL","X"
"chr10_334265",481.507136012193,0.0832895481611562,0.0680020239314847,1.2245929348212,0.22072863122654,0.550496937674671,"WT_vs_DEL","YJL054W"
"chr10_335898",593.732143390737,-0.00469291106858613,0.0657340026931626,-0.0713910481632927,0.943086533962831,0.983340516079415,"WT_vs_DEL","YJL053W"
"chr10_337621",3.66936404979704,-0.00758641073496422,0.0278702689648059,-0.272317294631167,0.785378059349993,NA,"WT_vs_DEL","X"
"chr10_338002",2.09882798230395,-0.0185689363862973,0.0206128558997168,-0.921576756171772,0.356749387336322,NA,"WT_vs_DEL","X"
"chr10_338271",27054.1541422167,0.140835589054682,0.0338888992632864,4.15578445459702,3.24173337925021e-05,0.000795202787125558,"WT_vs_DEL","YJL052W"
"chr10_33850",151.021904124986,0.0128347954363059,0.0816636967631323,0.157236231842819,0.875058674551966,0.955296166674705,"WT_vs_DEL","YJL212C"
"chr10_339187",31.2125445098875,0.0943572740473923,0.0615564972846307,1.53991061890889,0.12358214201761,NA,"WT_vs_DEL","X"
"chr10_339787",383.819539550106,0.0616843783965961,0.0737917100391443,0.835734509188294,0.403304276849654,0.712796471910367,"WT_vs_DEL","YJL051W"
"chr10_342522",813.921474816385,-0.173451084984963,0.0598683896390742,-2.89727135663404,0.0037642401027877,0.0402674632048211,"WT_vs_DEL","YJL050W"
"chr10_345973",287.283293405248,0.0512769906624159,0.0783668495880847,0.654207237944638,0.512978299070012,0.786610303132208,"WT_vs_DEL","YJL049W"
"chr10_347300",29.841182452744,0.0755649524921698,0.0639751571980307,1.18272378663495,0.236918633903967,NA,"WT_vs_DEL","X"
"chr10_347447",1661.06795487823,0.111193971880801,0.0507574471840083,2.19051880395516,0.0284866325876533,0.16441929620318,"WT_vs_DEL","YJL048C"
"chr10_348951",1.64848953994721,0.0114009731550723,0.0174529849442124,0.666998933814843,0.504772814452128,NA,"WT_vs_DEL","X"
"chr10_349044",4.21971043637048,-0.00688990856244809,0.0277805041473671,-0.246656314780835,0.805174217807505,NA,"WT_vs_DEL","X"
"chr10_349580",618.087305793906,0.0163730899400471,0.0645122043588456,0.253784471804682,0.799662070494226,0.929195872623699,"WT_vs_DEL","YJL047C"
"chr10_352260",279.841788149516,0.121587583138937,0.0769795279161237,1.57856412093092,0.114436069743157,0.396865126696104,"WT_vs_DEL","X"
"chr10_356024",4635.42886386117,-0.130186021389748,0.0448963282035087,-2.89971861563141,0.00373497786703204,0.040222547635263,"WT_vs_DEL","YJL045W"
"chr10_358300",737.707457622235,0.0594993102559763,0.0627600041021753,0.948035806972731,0.343111225773168,0.665642209332463,"WT_vs_DEL","YJL044C"
"chr10_360130",18.1834313785172,0.0869397416243227,0.0541901623984947,1.61557882482172,0.106185405178145,NA,"WT_vs_DEL","YJL043W"
"chr10_360897",6.49324119924821,-0.00743567375123081,0.0357245368154273,-0.208239461868691,0.835041997774233,NA,"WT_vs_DEL","X"
"chr10_361249",7722.47937689785,-0.141867332541721,0.0393532330377085,-3.60498660960267,0.000312169023472413,0.00553443586473988,"WT_vs_DEL","YJL042W"
"chr10_36280",2.10802478362034,0.00700472543836356,0.0212857674002393,0.329981598507749,0.741413866353352,NA,"WT_vs_DEL","X"
"chr10_36757",7.9909758548464,0.0213572452075506,0.0384512106910904,0.55751018199037,0.577178904342281,NA,"WT_vs_DEL","YJL211C"
"chr10_368748",1951.45504000772,-0.00537154735165322,0.04632290900719,-0.115958034085777,0.907685801308224,0.97208127498026,"WT_vs_DEL","YJL039C"
"chr10_36919",612.36920759931,0.116935565377877,0.069539024737191,1.6815202855275,0.0926618996077633,0.355589258710574,"WT_vs_DEL","YJL210W"
"chr10_375115",5.77623585589625,0.00239657274046961,0.0317721630907843,0.0759921191722782,0.93942536805861,NA,"WT_vs_DEL","YJL038C"
"chr10_375980",25.3432128680993,0.024711411006402,0.0605078560178633,0.40911291084264,0.682456801883844,NA,"WT_vs_DEL","X"
"chr10_376662",9.20749233210353,0.0270593987844002,0.0419012821503802,0.648170680471692,0.51687456303856,NA,"WT_vs_DEL","YJL037W"
"chr10_376799",17.6975875953421,0.0293649238289212,0.0538244121118428,0.545894974554159,0.585138133016666,NA,"WT_vs_DEL","X"
"chr10_377261",7.31600239439609,0.075600396768099,0.038094046510551,2.02378397063102,0.0429923842124276,NA,"WT_vs_DEL","X"
"chr10_377333",2.25887681852404,-0.00402630247469427,0.0215350336215571,-0.185631015513935,0.852734129417065,NA,"WT_vs_DEL","X"
